word,No,Yes,jitter_val_one,jitter_val_two,jitter_one,jitter_two,label_class
cancers,1.2613203501425292e-5,1.8162005085361425e-4,0.789517994504422,0.21015672734938562,63.161439560353756,16.81253818795085,nolabel
cann,2.5226407002850583e-5,9.081002542680712e-5,0.8600189543794841,0.02497554081492126,68.80151635035872,1.9980432651937008,nolabel
canoeing,2.5226407002850583e-5,9.081002542680712e-5,0.8765255373436958,0.6625188884790987,70.12204298749566,53.001511078327894,nolabel
capability,8.829242450997704e-5,9.081002542680712e-5,0.914729663869366,0.20926512335427105,73.17837310954928,16.741209868341684,nolabel
cape,1.513584420171035e-4,9.081002542680712e-5,0.5188765490893275,0.30099825537763536,41.510123927146196,24.07986043021083,nolabel
capital,7.694054135869428e-4,4.540501271340356e-4,0.4687088606879115,0.5576732612680644,37.49670885503292,44.61386090144515,nolabel
captain,2.5226407002850583e-5,2.7243007628042137e-4,0.7091354900039732,0.37543784314766526,56.73083920031786,30.03502745181322,nolabel
cardiovascular,3.783961050427588e-5,9.081002542680712e-5,0.981028288602829,0.137433220166713,78.48226308822632,10.99465761333704,nolabel
care,0.006571479024242577,0.002815110788231021,0.8190844727214426,0.9129002399276942,65.5267578177154,73.03201919421554,label
careers,1.2613203501425292e-5,9.081002542680712e-5,0.8202282038982958,0.42264462262392044,65.61825631186366,33.811569809913635,nolabel
casting,1.2613203501425292e-5,9.081002542680712e-5,0.28235132270492613,0.9412976368330419,22.58810581639409,75.30381094664335,nolabel
catholic,0.0011982543326354027,9.081002542680712e-5,0.03758157533593476,0.3050806224346161,3.0065260268747807,24.406449794769287,nolabel
cattle,3.783961050427588e-5,1.8162005085361425e-4,0.834385342663154,0.9465962150134146,66.75082741305232,75.72769720107317,nolabel
celebration,2.5226407002850583e-5,9.081002542680712e-5,0.9712756560184062,0.17044063284993172,77.70205248147249,13.635250627994537,nolabel
central,4.919149365555864e-4,2.7243007628042137e-4,0.3344630738720298,0.9003632171079516,26.757045909762383,72.02905736863613,nolabel
centre,0.0014126787921596327,3.632401017072285e-4,0.5436444950755686,0.4127659727819264,43.491559606045485,33.02127782255411,nolabel
ceramic,1.2613203501425292e-5,2.7243007628042137e-4,0.8940536209847778,0.39583527157083154,71.52428967878222,31.666821725666523,nolabel
ceramics,3.783961050427588e-5,9.081002542680712e-5,0.7844768522772938,0.18704584473744035,62.758148182183504,14.963667578995228,nolabel
cerebral,5.0452814005701166e-5,9.081002542680712e-5,0.7814826837275177,0.33890990703366697,62.51861469820142,27.112792562693357,nolabel
chairman,6.306601750712645e-5,9.081002542680712e-5,0.4558831921312958,0.8400043600704521,36.470655370503664,67.20034880563617,nolabel
chairperson,3.783961050427588e-5,2.7243007628042137e-4,0.6816201824694872,0.15646589663811028,54.529614597558975,12.517271731048822,nolabel
chamber,3.783961050427588e-5,2.7243007628042137e-4,0.5066039091907442,0.41870912117883563,40.52831273525953,33.49672969430685,nolabel
champion,1.1351883151282763e-4,4.540501271340356e-4,0.46902203606441617,0.5582061712630093,37.521762885153294,44.656493701040745,nolabel
championships,2.5226407002850583e-5,1.8162005085361425e-4,0.5562199582345784,0.8807903830893338,44.49759665876627,70.4632306471467,nolabel
chancellor,3.783961050427588e-5,9.081002542680712e-5,0.2702011347282678,0.4056848417967558,21.616090778261423,32.45478734374046,nolabel
change,8.829242450997704e-5,1.8162005085361425e-4,0.5459575087297708,0.22955843643285334,43.67660069838166,18.364674914628267,nolabel
charitable,0.0034812441663933805,0.0033599709407918636,0.316510969074443,0.6688594045117497,25.32087752595544,53.50875236093998,nolabel
charities,2.1442445952422995e-4,1.8162005085361425e-4,0.47743423632346094,0.31601861538365483,38.194738905876875,25.281489230692387,nolabel
charity,2.2703766302565527e-4,9.081002542680712e-5,0.25005708495154977,0.48729330440983176,20.00456679612398,38.98346435278654,nolabel
chemical,2.5226407002850583e-5,9.081002542680712e-5,0.32852947199717164,0.6426447792910039,26.28235775977373,51.411582343280315,nolabel
chemistry,2.5226407002850583e-5,2.7243007628042137e-4,0.7482592624146491,0.6217373146209866,59.86074099317193,49.73898516967893,nolabel
chief,1.513584420171035e-4,9.081002542680712e-5,0.7707500332035124,0.20926943374797702,61.660002656280994,16.74155469983816,nolabel
child,0.0011604147221311268,0.0010897203051216855,0.7169654581230134,0.579878635937348,57.35723664984107,46.39029087498784,nolabel
childhood,6.180469715698393e-4,2.7243007628042137e-4,0.8492310682777315,0.3285218430683017,67.93848546221852,26.281747445464134,nolabel
children,0.006823743094271083,0.0034507809662186707,0.8142606760375202,0.5322855052072555,65.14085408300161,42.58284041658044,label
childrens,3.4055649453848286e-4,1.8162005085361425e-4,0.9878007925581187,0.427379263099283,79.0240634046495,34.19034104794264,nolabel
chile,1.2613203501425292e-5,9.081002542680712e-5,0.44606509525328875,0.5224667543079704,35.6852076202631,41.79734034463763,nolabel
china,8.829242450997704e-5,1.8162005085361425e-4,0.19216874870471656,0.3456665126141161,15.373499896377325,27.653321009129286,nolabel
chinese,3.657829015413335e-4,1.8162005085361425e-4,0.47263986873440444,0.12204595003277063,37.811189498752356,9.76367600262165,nolabel
choral,3.279432910370576e-4,9.081002542680712e-5,0.8577610075008124,0.015901658684015274,68.620880600064993,1.272132694721222,nolabel
choreographer,2.1442445952422995e-4,9.081002542680712e-5,0.07605803874321282,0.21927929017692804,6.0846430994570255,17.542343214154243,nolabel
chronic,6.306601750712645e-5,9.081002542680712e-5,0.061020826920866966,0.1227994894143194,4.881666153669357,9.823959153145552,nolabel
church,0.0038596402714361393,5.448601525608427e-4,0.16398005769588053,0.07035751920193434,13.118404615670443,5.628601536154747,nolabel
churches,7.567922100855176e-5,9.081002542680712e-5,0.22192153427749872,0.5478090809192508,17.753722742199898,43.82472647354007,nolabel
civic,2.6487727352993113e-4,9.081002542680712e-5,0.21209518797695637,0.951753995148465,16.96761503815651,76.1403196118772,nolabel
civil,2.522640700285058e-4,1.8162005085361425e-4,0.08758141426369548,0.11882205586880445,7.006513141095638,9.505764469504356,nolabel
classical,1.0090562801140233e-4,9.081002542680712e-5,0.7390399379655719,0.3572054982651025,59.12319503724575,28.5764398612082,nolabel
clean,1.2613203501425292e-5,2.7243007628042137e-4,0.04791045933961868,0.3140744986012578,3.8328367471694946,25.125959888100624,nolabel
climate,2.5226407002850583e-5,9.081002542680712e-5,0.6591908305417746,0.4958794766571373,52.73526644334197,39.67035813257098,nolabel
clinical,5.17141343558437e-4,4.540501271340356e-4,0.732987297931686,0.5778427661862224,58.63898383453488,46.227421294897795,nolabel
clinician,7.063393960798164e-4,4.540501271340356e-4,0.5451106261461973,0.6759494650177658,43.608850091695786,54.07595720142126,nolabel
clothing,1.2613203501425292e-5,3.632401017072285e-4,0.664238091558218,0.17896856484003365,53.13904732465744,14.317485187202692,nolabel
coach,7.567922100855175e-4,0.0016345804576825282,0.7462907172739506,0.5337209179997444,59.703257381916046,42.69767343997955,label
coaches,1.2613203501425292e-5,9.081002542680712e-5,0.3157137278467417,0.07161440700292587,25.257098227739334,5.72915256023407,nolabel
coaching,6.306601750712645e-5,9.081002542680712e-5,0.03859659540466964,0.6707551735453308,3.0877276323735714,53.66041388362646,nolabel
coast,7.946318205897933e-4,2.7243007628042137e-4,0.4035136462189257,0.806015427224338,32.28109169751406,64.48123417794704,nolabel
coeliac,2.5226407002850583e-5,9.081002542680712e-5,0.5199383716098964,0.7429744880646467,41.595069728791714,59.43795904517174,nolabel
collection,1.3874523851567822e-4,9.081002542680712e-5,0.3538798384834081,0.6834788979031146,28.310387078672647,54.678311832249165,nolabel
college,4.0362251204560933e-4,1.8162005085361425e-4,0.2215523887425661,0.40984118171036243,17.72419109940529,32.787294536828995,nolabel
command,1.639716455185288e-4,9.081002542680712e-5,0.741685199085623,0.6186600958462805,59.33481592684984,49.492807667702436,nolabel
commander,2.5226407002850583e-5,1.8162005085361425e-4,0.7178948218934238,0.8672687718644738,57.431585751473904,69.3815017491579,nolabel
commanding,7.567922100855176e-5,9.081002542680712e-5,0.4817539406940341,0.5660735324490815,38.54031525552273,45.28588259592652,nolabel
commemorative,2.5226407002850583e-5,9.081002542680712e-5,0.8230244934093207,0.4261631900444627,65.84195947274566,34.093055203557014,nolabel
commentator,6.306601750712645e-5,6.356701779876499e-4,0.8610027029644698,0.8519128956831992,68.88021623715758,68.15303165465593,nolabel
commerce,3.4055649453848286e-4,1.8162005085361425e-4,0.08321991772390902,0.8814541078172624,6.657593417912722,70.516328625380993,nolabel
commercial,3.783961050427588e-5,1.8162005085361425e-4,0.5323545248247683,0.39638584037311375,42.588361985981464,31.7108672298491,nolabel
commission,6.306601750712645e-5,9.081002542680712e-5,0.7510246150195599,0.06475020945072174,60.08196920156479,5.180016756057739,nolabel
commissioner,5.0452814005701166e-5,9.081002542680712e-5,0.5779187658336014,0.23413011548109353,46.23350126668811,18.730409238487482,nolabel
commitment,3.783961050427588e-5,4.540501271340356e-4,0.675273695262149,0.548822226934135,54.02189562097192,43.9057781547308,nolabel
committee,7.063393960798164e-4,9.081002542680712e-5,0.6399127638433129,0.3388345174025744,51.19302110746503,27.106761392205954,nolabel
commonwealth,1.3874523851567822e-4,9.081002542680712e-5,0.15357230347581208,0.31576298060826957,12.285784278064966,25.261038448661566,nolabel
communication,6.306601750712645e-5,2.7243007628042137e-4,0.34730891208164394,0.9709311171900481,27.784712966531515,77.67448937520385,nolabel
communities,0.0018289145077066673,5.448601525608427e-4,0.8829798738006502,0.8205271628685296,70.63838990405202,65.64217302948236,nolabel
community,0.08010645543755203,0.0331456592807846,0.458396376343444,0.4133613926824182,36.67171010747552,33.06891141459346,nolabel
companies,1.2613203501425292e-5,9.081002542680712e-5,0.8990860998164862,0.8366082301363349,71.9268879853189,66.92865841090679,nolabel
company,8.829242450997704e-5,9.081002542680712e-5,0.2449813992716372,0.2064946936443448,19.598511941730976,16.519575491547585,nolabel
competition,2.5226407002850583e-5,9.081002542680712e-5,0.8377799612935632,0.8933677838649601,67.02239690348506,71.4694227091968,nolabel
competitive,1.2613203501425292e-5,9.081002542680712e-5,0.684756470611319,0.15021192142739892,54.780517648905516,12.016953714191914,nolabel
competitor,2.1442445952422995e-4,7.26480203414457e-4,0.9630420811008662,0.2820601661223918,77.0433664880693,22.564813289791346,nolabel
composer,1.0090562801140233e-4,6.356701779876499e-4,0.6425011865794659,0.8761188946664333,51.40009492635727,70.08951157331467,nolabel
concerned,6.306601750712645e-5,9.081002542680712e-5,0.7055016935337335,0.4707546541467309,56.44013548269868,37.66037233173847,nolabel
concert,6.306601750712645e-5,9.081002542680712e-5,0.31102708238177,0.20912697911262512,24.8821665905416,16.73015832901001,nolabel
conditions,5.0452814005701166e-5,3.632401017072285e-4,0.10997399594634771,0.5758392298594117,8.797919675707817,46.06713838875294,nolabel
conductor,1.0090562801140233e-4,1.8162005085361425e-4,0.11643973411992192,0.28095320356078446,9.315178729593754,22.476256284862757,nolabel
conflict,6.306601750712645e-5,2.7243007628042137e-4,0.5941819380968809,0.24438438494689763,47.53455504775047,19.55075079575181,nolabel
congo,1.2613203501425292e-5,9.081002542680712e-5,0.7451751737389714,0.7711310556624085,59.61401389911771,61.69048445299268,nolabel
conservation,0.0029136500088292423,0.0019070105339629496,0.530777427367866,0.9091168786399066,42.46219418942928,72.72935029119253,nolabel
conservationist,1.2613203501425292e-5,9.081002542680712e-5,0.12090827361680567,0.17107297177426517,9.672661889344454,13.685837741941214,nolabel
construction,1.639716455185288e-4,1.8162005085361425e-4,0.6915230620652437,0.9933437118306756,55.3218449652195,79.46749694645405,nolabel
consultant,2.1442445952422995e-4,9.081002542680712e-5,0.05486383312381804,0.07342685293406248,4.389106649905443,5.8741482347249985,nolabel
consumer,1.639716455185288e-4,1.8162005085361425e-4,0.28906533354893327,0.38741914951242507,23.12522668391466,30.993531960994005,nolabel
contemporary,1.8919805252137938e-4,6.356701779876499e-4,0.630190982716158,0.31896324292756617,50.41527861729264,25.517059434205294,nolabel
continued,3.783961050427588e-5,1.8162005085361425e-4,0.3832936701364815,0.9376328571233898,30.663493610918522,75.01062856987119,nolabel
contributing,3.783961050427588e-5,9.081002542680712e-5,0.33952570520341396,0.583188786637038,27.162056416273117,46.65510293096304,nolabel
contribution,0.001639716455185288,0.004903741373047585,0.016175928758457303,0.06265904405154288,1.2940743006765842,5.01272352412343,nolabel
contributor,0.0012234807396382533,0.0012713403559752997,0.06693649082444608,0.13274803897365928,5.354919265955687,10.619843117892742,nolabel
control,1.639716455185288e-4,2.7243007628042137e-4,0.32534391107037663,0.9976497055031359,26.02751288563013,79.81197644025087,nolabel
cook,2.5226407002850583e-5,9.081002542680712e-5,0.3139990414492786,0.5200396049767733,25.119923315942287,41.60316839814186,nolabel
cookery,1.2613203501425292e-5,1.8162005085361425e-4,0.47618874278850853,0.2823935872875154,38.09509942308068,22.591486983001232,nolabel
cooktown,1.2613203501425292e-5,9.081002542680712e-5,0.05025709583424032,0.5448673388455063,4.020567666739225,43.589387107640505,nolabel
coordinator,1.1351883151282763e-4,9.081002542680712e-5,0.481304352870211,0.23085374850779772,38.50434822961688,18.468299880623817,nolabel
cord,5.0452814005701166e-5,9.081002542680712e-5,0.13252637372352183,0.8302387497387826,10.602109897881746,66.41909997910261,nolabel
corporate,1.261320350142529e-4,4.540501271340356e-4,0.4803582401946187,0.1621187070850283,38.428659215569496,12.969496566802263,nolabel
corporations,1.2613203501425292e-5,1.8162005085361425e-4,0.14841356477700174,0.3777928294148296,11.873085182160139,30.22342635318637,nolabel
costume,3.783961050427588e-5,9.081002542680712e-5,0.5405859171878546,0.5925152858253568,43.24687337502837,47.40122286602855,nolabel
council,0.0020054993567266213,5.448601525608427e-4,0.2230605457443744,0.057126606814563274,17.84484365954995,4.570128545165062,nolabel
councils,1.0090562801140233e-4,9.081002542680712e-5,0.28819342190399766,0.5012066026683897,23.055473752319813,40.096528213471174,nolabel
counsellor,2.6487727352993113e-4,9.081002542680712e-5,0.7322355664800853,0.15012751054018736,58.57884531840682,12.010200843214989,nolabel
countries,2.7749047703135645e-4,4.540501271340356e-4,0.03971966868266463,0.6112227034755051,3.1775734946131706,48.89781627804041,nolabel
country,0.0015514240306753108,1.8162005085361425e-4,0.4359905831515789,0.7184587521478534,34.87924665212631,57.47670017182827,nolabel
court,1.3874523851567822e-4,2.7243007628042137e-4,0.8109184834174812,0.02150108222849667,64.8734786733985,1.7200865782797337,nolabel
craft,1.8919805252137938e-4,1.8162005085361425e-4,0.25558005180209875,0.15882145310752094,20.4464041441679,12.705716248601675,nolabel
creation,5.0452814005701166e-5,9.081002542680712e-5,0.7225730561185628,0.11591675784438848,57.805844489485025,9.273340627551079,nolabel
creative,1.8919805252137938e-4,9.081002542680712e-5,0.025644095381721854,0.7866455258335918,2.0515276305377483,62.931642066687346,nolabel
cricket,1.513584420171035e-4,4.540501271340356e-4,0.8205028299707919,0.9455363876186311,65.64022639766335,75.64291100949049,nolabel
criminal,3.783961050427588e-5,3.632401017072285e-4,0.8965140113141388,0.4198182232212275,71.7211209051311,33.5854578576982,nolabel
crisis,1.261320350142529e-4,9.081002542680712e-5,0.22763286903500557,0.514737912453711,18.210629522800446,41.17903299629688,nolabel
critic,3.783961050427588e-5,2.7243007628042137e-4,0.05314720212481916,0.45653113769367337,4.251776169985533,36.52249101549387,nolabel
critical,6.306601750712645e-5,9.081002542680712e-5,0.68561538355425,0.2623005493078381,54.84923068434,20.984043944627047,nolabel
cross,0.0017532352866981157,2.7243007628042137e-4,0.24023188836872578,0.046038011787459254,19.218551069498062,3.6830409429967403,nolabel
cuisine,1.2613203501425292e-5,1.8162005085361425e-4,0.5735227440018207,0.8681525548454374,45.881819520145655,69.45220438763499,nolabel
cultural,0.002081178577735173,0.003814021067925899,0.030680692987516522,0.6200798149220645,2.454455439001322,49.60638519376516,nolabel
culturally,5.0452814005701166e-5,9.081002542680712e-5,0.4016056936234236,0.3629705673083663,32.128455489873886,29.037645384669304,nolabel
culture,4.666885295527358e-4,0.0010897203051216855,0.5673266733065248,0.6138276695273817,45.38613386452198,49.10621356219053,nolabel
curator,1.3874523851567822e-4,9.081002542680712e-5,0.11165476404130459,0.3655812854412943,8.932381123304367,29.246502835303545,nolabel
curriculum,2.1442445952422995e-4,3.632401017072285e-4,0.5109448020812124,0.2864179373718798,40.87558416649699,22.913434989750385,nolabel
cw,1.0090562801140233e-4,4.540501271340356e-4,0.3953451549168676,0.587656328221783,31.62761239334941,47.01250625774264,nolabel
dance,7.441790065840922e-4,5.448601525608427e-4,0.8928099719341844,0.9038186627440155,71.42479775473475,72.30549301952124,nolabel
dancer,7.567922100855176e-5,9.081002542680712e-5,0.4261875890661031,0.5581099644768983,34.09500712528825,44.648797158151865,nolabel
dancing,1.8919805252137938e-4,9.081002542680712e-5,0.8094197465106845,0.12009392469190061,64.75357972085476,9.607513975352049,nolabel
data,1.2613203501425292e-5,9.081002542680712e-5,0.913590552052483,0.5735088619403541,73.08724416419864,45.88070895522833,nolabel
day,0.00908150652102621,0.00662913185615692,0.6741627238225192,0.8534652171656489,53.933017905801535,68.27721737325191,nolabel
day1997,2.5226407002850583e-5,9.081002542680712e-5,0.6808752233628184,0.947114655515179,54.47001786902547,75.76917244121432,nolabel
deal,1.2613203501425292e-5,9.081002542680712e-5,0.08374400739558041,0.24221247667446733,6.699520591646433,19.376998133957386,nolabel
death,2.5226407002850583e-5,9.081002542680712e-5,0.39602276938967407,0.1075666737742722,31.681821551173925,8.605333901941776,nolabel
debate,3.783961050427588e-5,6.356701779876499e-4,0.13893928471952677,0.6455658858176321,11.115142777562141,51.645270865410566,nolabel
decd,7.567922100855176e-5,9.081002542680712e-5,0.13053411105647683,0.8246273109689355,10.442728884518147,65.97018487751484,nolabel
defence,6.684997855755405e-4,9.989102796948784e-4,0.6062909273896366,0.6141538261435926,48.50327419117093,49.13230609148741,nolabel
delivery,3.531696980399082e-4,6.356701779876499e-4,0.5699384862091392,0.598969595041126,45.59507889673114,47.91756760329008,nolabel
democracy,1.2613203501425292e-5,9.081002542680712e-5,0.006703957449644804,0.8692380131687969,0.5363165959715843,69.53904105350375,nolabel
democratic,3.783961050427588e-5,9.081002542680712e-5,0.03837451129220426,0.6864667215850204,3.069960903376341,54.917337726801634,nolabel
dental,2.3965086652708056e-4,9.081002542680712e-5,0.3078325460664928,0.09894422581419349,24.626603685319424,7.915538065135479,nolabel
department,1.513584420171035e-4,9.081002542680712e-5,0.616178817814216,0.9731031889095902,49.29430542513728,77.84825511276722,nolabel
deputy,6.306601750712645e-5,9.081002542680712e-5,0.3218800413887948,0.7078621147666126,25.750403311103582,56.62896918132901,nolabel
design,1.513584420171035e-4,8.172902288412641e-4,0.23226623283699155,0.9322770228609443,18.581298626959324,74.58216182887554,nolabel
designed,2.5226407002850583e-5,1.8162005085361425e-4,0.8549591994378716,0.03312143590301275,68.39673595502973,2.64971487224102,nolabel
designer,1.3874523851567822e-4,3.632401017072285e-4,0.07168071065098047,0.5514226336963475,5.734456852078438,44.1138106957078,nolabel
detection,3.783961050427588e-5,9.081002542680712e-5,0.3221470273565501,0.09250152087770402,25.771762188524008,7.400121670216322,nolabel
detention,2.5226407002850583e-5,9.081002542680712e-5,0.1261922672856599,0.5328178720083088,10.095381382852793,42.6254297606647,nolabel
developing,4.919149365555864e-4,9.989102796948784e-4,0.884142158087343,0.13636041129939258,70.73137264698744,10.908832903951406,nolabel
development,0.00581468681415706,0.00790047221213222,0.20822940557263792,0.15424135676585138,16.658352445811033,12.33930854126811,nolabel
developmental,1.513584420171035e-4,9.081002542680712e-5,0.8894410952925682,0.21847292478196323,71.15528762340546,17.47783398255706,nolabel
diabetes,2.522640700285058e-4,2.7243007628042137e-4,0.2564826977904886,0.3600426616612822,20.518615823239088,28.803412932902575,nolabel
diagnosis,5.0452814005701166e-5,1.8162005085361425e-4,0.6432994238566607,0.8035842126701027,51.46395390853286,64.28673701360822,nolabel
dialogue,6.306601750712645e-5,2.7243007628042137e-4,0.053026804234832525,0.16783034917898476,4.242144338786602,13.426427934318781,nolabel
dictionary,1.2613203501425292e-5,9.081002542680712e-5,0.7387446265202016,0.0394805115647614,59.099570121616125,3.158440925180912,nolabel
dietetics,2.5226407002850583e-5,9.081002542680712e-5,0.7398489746265113,0.6758470460772514,59.18791797012091,54.067763686180115,nolabel
dietician,2.5226407002850583e-5,9.081002542680712e-5,0.15987741644494236,0.21548687596805394,12.790193315595388,17.238950077444315,nolabel
diplomatic,1.2613203501425292e-5,3.632401017072285e-4,0.588280669413507,0.31914900336414576,47.06245355308056,25.53192026913166,nolabel
director,9.712166696097474e-4,0.0018162005085361425,0.13691569748334587,0.3631601957604289,10.95325579866767,29.052815660834312,nolabel
disability,0.005713781186145657,0.0018162005085361425,0.14985677576623857,0.13966056471690536,11.988542061299086,11.172845177352428,label
disabled,7.946318205897933e-4,9.081002542680712e-5,0.03254039213061333,0.26524328673258424,2.603231370449066,21.21946293860674,nolabel
disadvantaged,3.7839610504275875e-4,5.448601525608427e-4,0.2909582096617669,0.5462676247116178,23.27665677294135,43.701409976929426,nolabel
disciplinary,1.2613203501425292e-5,9.081002542680712e-5,0.3041097659152001,0.13405514787882566,24.32878127321601,10.724411830306053,nolabel
discipline,8.829242450997704e-5,1.8162005085361425e-4,0.17063012369908392,0.2597583467140794,13.650409895926714,20.78066773712635,nolabel
disciplines,6.306601750712645e-5,9.081002542680712e-5,0.5470885785762221,0.7741433635819703,43.767086286097765,61.93146908655763,nolabel
discrimination,3.783961050427588e-5,3.632401017072285e-4,0.9049735628068447,0.44535694690421224,72.39788502454758,35.62855575233698,nolabel
disease,4.666885295527358e-4,6.356701779876499e-4,0.7727717550005764,0.7942719494458288,61.82174040004611,63.541755955666304,nolabel
diseases,2.522640700285058e-4,3.632401017072285e-4,0.5459312032908201,0.3467459590174258,43.67449626326561,27.739676721394062,nolabel
disorders,2.3965086652708056e-4,1.8162005085361425e-4,0.9983012632001191,0.605885379947722,79.86410105600953,48.47083039581776,nolabel
distance,8.829242450997704e-5,9.081002542680712e-5,0.9425718020647764,0.5003339771647006,75.40574416518211,40.02671817317605,nolabel
distribution,2.5226407002850583e-5,9.081002542680712e-5,0.6171385538764298,0.6593695681076497,49.371084310114384,52.749565448611975,nolabel
district,0.001299159960646805,2.7243007628042137e-4,0.8159597096964717,0.15962155838496983,65.27677677571774,12.769724670797586,nolabel
div,4.288489190484599e-4,9.081002542680712e-5,0.8914460274390876,0.6076538064517081,71.31568219512701,48.612304516136646,nolabel
diverse,5.0452814005701166e-5,3.632401017072285e-4,0.5149741945788264,0.25071029155515134,41.197935566306114,20.056823324412107,nolabel
diving,6.306601750712645e-5,9.081002542680712e-5,0.9066467976663262,0.31243907450698316,72.5317438133061,24.995125960558653,nolabel
division,0.0034938573698948057,0.0017253904831093353,0.0478715505450964,0.8091384021099657,3.829724043607712,64.73107216879725,nolabel
documentation,1.639716455185288e-4,1.8162005085361425e-4,0.3457870970014483,0.9437643277924508,27.662967760115862,75.50114622339606,nolabel
documenting,6.306601750712645e-5,1.8162005085361425e-4,0.30740821617655456,0.11291184928268194,24.592657294124365,9.032947942614555,nolabel
dog,7.567922100855176e-5,9.081002542680712e-5,0.8989548860117793,0.13139655301347375,71.91639088094234,10.5117242410779,nolabel
domestic,2.2703766302565527e-4,9.081002542680712e-5,0.3554247850552201,0.574371222872287,28.43398280441761,45.94969782978296,nolabel
drama,2.1442445952422995e-4,1.8162005085361425e-4,0.21936468477360904,0.0538782577496022,17.549174781888723,4.310260619968176,nolabel
dramatic,2.5226407002850583e-5,9.081002542680712e-5,0.8007402308285236,0.5670761673245579,64.05921846628189,45.36609338596463,nolabel
driving,2.5226407002850583e-5,9.081002542680712e-5,0.6664691725745797,0.10182216111570597,53.31753380596638,8.145772889256477,nolabel
drug,3.9100930854418407e-4,4.540501271340356e-4,0.7838044790551066,0.4328537948895246,62.70435832440853,34.628303591161966,nolabel
dust,1.2613203501425292e-5,9.081002542680712e-5,0.17044280469417572,0.5712445308454335,13.635424375534058,45.69956246763468,nolabel
east,4.1623571554703464e-4,4.540501271340356e-4,0.7544709190260619,0.05667768674902618,60.35767352208495,4.534214939922094,nolabel
eating,1.2613203501425292e-5,9.081002542680712e-5,0.6468671110924333,0.4599726181477308,51.74936888739467,36.797809451818466,nolabel
ecology,2.5226407002850583e-5,9.081002542680712e-5,0.8193440232425928,0.1278199520893395,65.54752185940742,10.22559616714716,nolabel
economic,1.513584420171035e-4,0.0011805303305484926,0.14455048320814967,0.7138061646837741,11.564038656651974,57.10449317470193,nolabel
economics,1.0090562801140233e-4,1.8162005085361425e-4,0.09701875667087734,0.8386503150686622,7.761500533670187,67.09202520549297,nolabel
ecumenical,6.306601750712645e-5,9.081002542680712e-5,0.6675894937943667,0.877059091348201,53.40715950354934,70.16472730785608,nolabel
editor,1.8919805252137938e-4,3.632401017072285e-4,0.31034620688296854,0.5446043296251446,24.827696550637484,43.56834637001157,nolabel
education,0.01570343835927449,0.018343625136215038,0.9198908677790314,0.13367765326984227,73.59126942232251,10.694212261587381,nolabel
educational,0.0014505184026639085,0.001543770432255721,0.20626732287928462,8.000477682799101e-4,16.50138583034277,0.06400382146239281,nolabel
educator,0.0011982543326354027,8.172902288412641e-4,0.07797634275630116,0.9654587116092443,6.238107420504093,77.23669692873955,label
effective,1.2613203501425292e-5,9.081002542680712e-5,0.6601251915562898,0.6408928304444999,52.81001532450318,51.27142643555999,nolabel
elder,2.5226407002850583e-5,9.081002542680712e-5,0.06170279532670975,0.43266793759539723,4.93622362613678,34.61343500763178,nolabel
elderly,3.657829015413335e-4,9.081002542680712e-5,0.23213405348360538,0.7384214042685926,18.57072427868843,59.07371234148741,nolabel
electrical,1.2613203501425292e-5,9.081002542680712e-5,0.39528917078860104,0.9591749222017825,31.623133663088083,76.7339937761426,nolabel
electronic,3.783961050427588e-5,9.081002542680712e-5,0.04137982241809368,0.5312545790802687,3.3103857934474945,42.5003663264215,nolabel
elite,6.306601750712645e-5,8.172902288412641e-4,0.4071341354865581,0.4593756436370313,32.570730838924646,36.750051490962505,nolabel
emergency,6.684997855755405e-4,2.7243007628042137e-4,0.27731888904236257,0.8446617713198066,22.185511123389006,67.57294170558453,nolabel
emerging,2.3965086652708056e-4,7.26480203414457e-4,0.4856235831975937,0.981782163027674,38.849886655807495,78.54257304221392,nolabel
employment,3.7839610504275875e-4,5.448601525608427e-4,0.3954489182215184,0.02308296598494053,31.635913457721472,1.8466372787952423,nolabel
empowerment,1.2613203501425292e-5,1.8162005085361425e-4,0.9332353703211993,0.2202193036209792,74.65882962569594,17.617544289678335,nolabel
encourage,2.5226407002850583e-5,9.081002542680712e-5,0.9316303194500506,0.5050115066114813,74.53042555600405,40.400920528918505,nolabel
encouragement,5.0452814005701166e-5,5.448601525608427e-4,0.7126935571432114,0.8741476777940989,57.01548457145691,69.93181422352791,nolabel
encouraging,5.0452814005701166e-5,5.448601525608427e-4,0.36283830972388387,0.3015905062202364,29.02706477791071,24.127240497618914,nolabel
endeavour,8.829242450997704e-5,9.081002542680712e-5,0.857709676027298,0.24730984587222338,68.61677408218384,19.78478766977787,nolabel
endeavours,5.0452814005701166e-5,3.632401017072285e-4,0.5923903360962868,0.07669171551242471,47.39122688770294,6.135337240993977,nolabel
endocrinology,1.2613203501425292e-5,9.081002542680712e-5,0.09053913387469947,0.07829358521848917,7.243130709975958,6.263486817479134,nolabel
energy,2.5226407002850583e-5,4.540501271340356e-4,0.5375882312655449,0.827181167434901,43.00705850124359,66.17449339479208,nolabel
engagement,6.306601750712645e-5,1.8162005085361425e-4,0.27626353059895337,0.13583015627227724,22.10108244791627,10.866412501782179,nolabel
engineering,1.639716455185288e-4,6.356701779876499e-4,0.001300908625125885,0.44201338943094015,0.1040726900100708,35.36107115447521,nolabel
